"ASV","kingdom","phylum","class","order","family","genus","species","id","value","presence"
"993ca94e8ae3f80b76316b64b83be6cf","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Heterobasidion",NA,"Xixon20",25,1
"29c27958fb8e480ebcefb63ddec27fcd","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",33,1
"39c6abc29b8b71cf3b75e1bffdaef113","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA,"Xixon20",29,1
"be96ff991efac701ae4173d703c47bbc","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",31,1
"676e7b1f4b7e67b40230d0da275c0d46","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",NA,"Xixon20",18,1
"77b6f4a81c9ceb5ff95274ef682436b6","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Arxiella","unidentified","Xixon20",22,1
"1131bfd3d4d24c83b12a271adbd4d7c5","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Tetraplosphaeriaceae","Tetraplosphaeria","Tetraplosphaeria sasicola","Xixon20",21,1
"c945a61a4f5204f7232512e5bdef7fcd","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Coniosporium","Coniosporium apollinis","Xixon20",30,1
"07e3636e771d3cc8d8572ed64cb7c4be","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",15,1
"77320a9b3e14172e548db5d0f58b3eaa","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Mycosphaerella","Mycosphaerella tassiana","Xixon20",29,1
"0cc1358e1848ef7748fcd2d6929c533c","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",29,1
"655d1a63f94a8c2eac2626816e12fcd3","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",18,1
"a39b2fcafd7bb3a9b43de5720b80de74","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",NA,"Xixon20",12,1
"b4b7a97d6509f7895ae8e0b3fd3fdb1a","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",NA,"Xixon20",18,1
"d5d81ceef3a85e731885a083b6c12174","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon20",28,1
"e442c2fef47ab874006c5967fb365dde","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma carnescens","Xixon20",17,1
"23c6dfbe7596e353af0a6cf033cd70f4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Pseudocoleophoma","Pseudocoleophoma polygonicola","Xixon20",17,1
"7d651ddbdf3be5d23887ae01bde02868","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",27,1
"9f4e5a8271f8972f14809d31659a66b7","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",NA,"Xixon20",27,1
"90d37520868643394423f9e52b3efe89","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon20",27,1
"d2ef08941c879a7a44655071cadc357d","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",26,1
"4e9e377af05fc0eef5266af8d58b9c31","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma dimennae","Xixon20",26,1
"c46b57389378aa8fee710563db5efa91","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Xixon20",25,1
"9a30228fe10382178cd5c4661c0eb49b","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Coniosporium","unidentified","Xixon20",24,1
"ce4cc48977573c7f01dfa635160d052a","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",24,1
"44eeeba5342cca3be9ddb3c3f6eecd4c","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",24,1
"f3f93ca12f4bfcd1bb06cc5674ba9c38","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",NA,"Xixon20",24,1
"14d7de982368a8f1493a38ee4d764ca6","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified","unidentified","Xixon20",13,1
"5d59eff26f32d60bae38c029e03cf6f7","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium austrohemisphaericum","Xixon20",22,1
"355ceb1ceadece4bee69b1c955912df1","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora",NA,"Xixon20",22,1
"9c27ceda60228f24af25e571e30f048c","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","Spizellomyces lactosolyticus","Xixon20",22,1
"20ab17e2b7daaaa3a741fd09fdef4966","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria","Verrucaria xyloxena","Xixon20",22,1
"5296130e35dcbcc3a477bb2743726793","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","Monocillium mucidum","Xixon20",13,1
"237d2db25cb8c295cfe7aeec1e24e2fc","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora laciniata","Xixon20",21,1
"ac5094dd0da347957de620a5a7d9536c","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",21,1
"627f37ae4a272bf9c183ec3c289cc031","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces",NA,"Xixon20",20,1
"d2904a4d9feceadaf0a8496e4f7b52c7","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Knufia epidermidis","Xixon20",20,1
"a48383729c36c6a9d55e85dfa8a01b70","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",NA,"Xixon20",20,1
"2003db88ec984bf6dca51601e8ab3f18","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,"Xixon20",20,1
"c9056332dc7d5645a660d249f3ae23d0","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","unidentified","unidentified","unidentified","Xixon20",20,1
"1503fcb76c535117c4801622fe7edae2","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Murispora","Murispora cicognanii","Xixon20",14,1
"b300274887df6236ceca8a25b0edc6ae","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala bonariae","Xixon20",19,1
"f2ed84a0ced7eceafe98ebf6a9e1995d","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Xixon20",19,1
"78a9abcfb73df7322d5f099959d80937","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","unidentified","unidentified","unidentified","Xixon20",14,1
"6362324d68521f4de05258a529e4536e","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Kalmusia","Kalmusia variispora","Xixon20",16,1
"2c28c5091e2f74ea8baca205725e8dee","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",18,1
"b4ee7d81595a7691f686a00d9c6c4911","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","unidentified","unidentified","unidentified","Xixon20",18,1
"c231586db61ce69399eb97e9e97dda7a","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Calophoma","Calophoma sandfjordenica","Xixon20",18,1
"c90ae67f138a227c9296351318fab54e","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"Xixon20",18,1
"27c141c5d2b14673e8ee1700e01e4742","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia pilosella","Xixon20",17,1
"06cb6ea855852a138b17fa84c2509ec9","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",17,1
"deb3c56cd271cf470ec0130ec2c8ff59","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",NA,"Xixon20",17,1
"5cf6ca85a8f3af490a129b055fb3582f","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA,"Xixon20",17,1
"a528c15572d494acafe3afbb17a30af8","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora","Articulospora proliferata","Xixon20",17,1
"80111b2e61c594a0f7b6f30752669389","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Parabambusicolaceae","Paratrimmatostroma","Paratrimmatostroma kunmingensis","Xixon20",17,1
"9d20add3dccabeacf87b555d8f43eda4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora",NA,"Xixon20",17,1
"5289a2043e17469139afabe12bf389b9","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Sigarispora","Sigarispora coronillae","Xixon20",12,1
"b0a55218a2fabb01f1b991c3bf1116e4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella","unidentified","Xixon20",16,1
"2c4b7b8c629a8fad579d4a498bb86702","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon20",16,1
"b5a26f59d6c623624bef5f8b7528e3a8","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","unidentified","Xixon20",16,1
"ddb5825317873d132fda2fc40788b183","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces helicus","Xixon20",16,1
"58df9ecc5c95de8d3a29a106e7508ab3","Fungi","Basidiomycota","Cystobasidiomycetes",NA,NA,NA,NA,"Xixon20",16,1
"8c81e289832859be3be5fdd9e8a9d343","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","unidentified","Xixon20",16,1
"6493c45e5c9bef813ac48c1fc9e74d6d","Fungi","Chytridiomycota","Cladochytriomycetes","Cladochytriales","unidentified","unidentified","unidentified","Xixon20",16,1
"e89bb8346bfc20534014ce880815cc08","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon20",16,1
"bace11c785ba6e29371bdd176637e47e","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,"Xixon20",15,1
"f4d3327eb3997976d423c1fddf4a2c51","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA,"Xixon20",15,1
"6b3a362e14a06966018b35f0ea1d57d2","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,"Xixon20",15,1
"c3e9735a16ef48a35e7ff9516e060604","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Minimedusa","Minimedusa polyspora","Xixon20",15,1
"ec71e682ab105ce459ad265859859e03","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"Xixon20",14,1
"bbee729b625fed87e440d2644c1c4b95","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Cercophora","Cercophora coprophila","Xixon20",14,1
"45553f67048dd71dd25405e346f78c5c","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",14,1
"678df62f511545a794b23e9adb6c1ca0","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Coniosporium","Coniosporium apollinis","Xixon20",14,1
"fed67e6338ae1d4ff039a3778a404e60","Fungi","Ascomycota","Dothideomycetes","Microthyriales","unidentified","unidentified","unidentified","Xixon20",14,1
"20e0c20d2ec3e78613728425f7547270","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon20",14,1
"bd8f6c10f20962f4ad5cf95a40ce93d0","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia zsoltii var. yunnanensis","Xixon20",13,1
"1dadcac1f5098a7921a790a73eecefa1","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",13,1
"5cf2c6b3ae8dd60474ae1512119322ac","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber","unidentified","Xixon20",13,1
"23a6c0add0021775cda37a2f9d55ef83","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Typhula","Typhula micans","Xixon20",13,1
"9d9f23a0f8a3c02c87fde640f0adf2c4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora","Articulospora proliferata","Xixon20",13,1
"c73ff6b0dd20e6efd4c5070c8a8ac8b7","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae","Phlyctochytrium","Phlyctochytrium africanum","Xixon20",13,1
"77f5677535cca56bf417d7cfa482e3cf","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Symmetrosporaceae","Symmetrospora","Symmetrospora vermiculata","Xixon20",13,1
"731a779ecb755007172f70e2beabd2b9","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"Xixon20",12,1
"e7141cc54276efa08ac9e7704e369d91","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon20",12,1
"5456e8d30ef13b0d2252a7a163b97f53","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","Myrmecridium phragmitis","Xixon20",12,1
"57bfa36a48a477843e99e693ccd1ce2d","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neostagonospora","unidentified","Xixon20",12,1
"1ffd8897e289995788d03d5fc94036fc","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon20",12,1
"a2878a4e252dfa8b1162300ca2040ca5","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NA,"Xixon21",1667,1
"e8d9fe5c6cc4339ee436176410a6ac4f","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",NA,"Xixon21",30,1
"cd41a1e5e4fc4db5e07ce04ac8a1868d","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae",NA,NA,"Xixon21",122621,1
"c76ba8d443c6cf2eb71de1ac60c9ec38","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium anisopliae","Xixon21",213,1
"c7fc44b6997a0b2dc2ad77d9423eb06d","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella oratosquillae","Xixon21",383,1
"7fbb93d82e4abea98be2b43aa3e311fd","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",NA,"Xixon21",481,1
"d3f1ba072c20e6046d266762e726f66e","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidium","Olpidium brassicae","Xixon21",124,1
"804a43764498d03c0148907e0b098fd1","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis","Pyrenochaetopsis leptospora","Xixon21",35,1
"079240a1ba113328cf31bd0c39964cfb","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella minutissima","Xixon21",96,1
"c482cf5b6fd6c33f451b4ca49f6afec7","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon21",27,1
"6ce7604e712f963bbd0ae0f6b7a3cf5e","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria angustiovoidea","Xixon21",97,1
"04ba5801045987c7ca491d8bf12b3bb7","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon21",198,1
"8a3eaa5f957eb0704cb2ad7d4c583e10","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon21",72,1
"5de946849ad4564eade890da05322858","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium marquandii","Xixon21",279,1
"4360403cd3e59f847933844e89565fb8","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","unidentified","Xixon21",306,1
"31604e1df27291116a71346824b6b5d7","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon21",406,1
"6d3280b1be55bf6a66bccd41a4d92d57","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium solani","Xixon21",71,1
"d3591f7424ffb3ef1f06766707bcd0da","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Cercophora","unidentified","Xixon21",378,1
"fe4a195a11465e4f21a2401bf1617280","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Ilyonectria","Ilyonectria robusta","Xixon21",73,1
"4f982847195ab67f4210df0afaf75069","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala equina","Xixon21",116,1
"b2b46b20700252051be834ebed659074","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Humicola",NA,"Xixon21",366,1
"84ef085f1563032e5e339acfc5f30811","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Ilyonectria","Ilyonectria macrodidyma","Xixon21",321,1
"34bf7c26b2a48ce967a7388cc4e1bb0e","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","unidentified","Xixon21",60,1
"9880835536d176d20a42767ea7ceaa88","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Mycosphaerella","Mycosphaerella tassiana","Xixon21",33,1
"ba14b83d3509898c8d33ee1642f84354","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"Xixon21",47,1
"e50a7bd42c7279b458222f8dcce63684","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","Metacordyceps chlamydosporia","Xixon21",20,1
"bf5b3d89020b717ed5a86a0ad6f1c568","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","Epicoccum nigrum","Xixon21",77,1
"fac4e3ff623eae5ebacaf738d7c14c3d","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Boeremia","Boeremia exigua","Xixon21",937,1
"24e74d80a14c45a5cf5d90ec5a781cc7","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium solani","Xixon21",211,1
"a90f7820f8c8240177be68191aa0cab6","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella amoeboidea","Xixon21",205,1
"ee3301596353115d984dc0c9664e878c","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon21",343,1
"7fa39fff8be43810f8677988f7ee0f08","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon21",34,1
"e5671d1da632186394d775f8d6096844","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Purpureocillium","Purpureocillium lilacinum","Xixon21",64,1
"c4a064ae7fb682189a258bace314e177","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon21",87,1
"b1fba0f15ae8baa50ed1288d6e219d90","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiotremataceae","Lophiotrema","Lophiotrema rubi","Xixon21",283,1
"8af26dc85f1855154c5c98f0da778d3a","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,"Xixon21",342,1
"a126e797ca97b87df1e4ba257f6a6a4d","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe",NA,"Xixon21",4520,1
"596db44085ac4f04aa398ec756b857c1","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella alpina","Xixon21",101,1
"0f2e8cd2ad6293a5c0ed916c957873fd","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella",NA,"Xixon21",16,1
"2b0df00f42d416a15b5c845ed5d869ee","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium","Pseudeurotium hygrophilum","Xixon21",666,1
"fa0c0558f13606a3b154b83cb7c0ac64","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","Monocillium griseo-ochraceum","Xixon21",55,1
"0979459d1fe7432809b31f007b702fac","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora","Brunneofusispora sinensis","Xixon21",104,1
"24a7d7453a048ad8dc2dd63f1985c4b3","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria tenuipes","Xixon21",27,1
"d89ae137d8f7904370bce103b7b29b35","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Acrostalagmus","Acrostalagmus luteoalbus","Xixon21",32,1
"3d529afcf03adeac2cbe9d22116af760","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Cylindrocarpon","unidentified","Xixon21",453,1
"3f3391bfb13653b533f28f1a3fdac0cf","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"Xixon21",61,1
"dd49f658d9f282b4372971048df833b2","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon21",33,1
"0085f866d29715812b477d5693d527e2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma heimaeyensis","Xixon21",37,1
"b182c7cfe95f156c64c7df8d87bc9727","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Purpureocillium","unidentified","Xixon21",49,1
"1ed90bf6cb9c024686a2c5f078758f5a","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium marquandii","Xixon21",19,1
"3baaa1a55f67a004e5bdf88baecff544","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Xixon21",96,1
"671ac59d9613f3b2716102e04226e4b6","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Xixon21",2353,1
"a6208f163b9efdaf18f394bfc243c8af","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces albobiverticillius","Xixon21",27,1
"67b92ac8b0a5c446d2fcd2c815ceb673","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Beauveria australis","Xixon21",1608,1
